threshold,group,accuracy,fpr,fnr
0.36000000000000015,M,0.9823182711198428,0.0,0.01768172888015717
0.36000000000000015,N,0.9635416666666666,0.0,0.036458333333333336
0.36000000000000015,O,1.0,0.0,0.0
0.36000000000000015,P,0.983739837398374,0.0,0.016260162601626018
0.36000000000000015,Q,1.0,0.0,0.0
0.36000000000000015,R,0.9885844748858448,0.0,0.01141552511415525
0.36000000000000015,S,0.9663865546218487,0.0,0.03361344537815126
0.36000000000000015,T,0.9932584269662922,0.0,0.006741573033707865
0.36000000000000015,U,1.0,0.0,0.0
0.36000000000000015,V,0.9939393939393939,0.0,0.006060606060606061
0.36000000000000015,W,1.0,0.0,0.0
0.36000000000000015,X,1.0,0.0,0.0
0.36000000000000015,Y,0.9807692307692307,0.0,0.019230769230769232
0.36000000000000015,Z,0.9166666666666666,0.0,0.08333333333333333
0.36000000000000015,mixed,1.0,0.0,0.0
0.37000000000000016,A,0.9806451612903225,0.0,0.01935483870967742
0.37000000000000016,B,0.976,0.0,0.024
0.37000000000000016,C,0.9741219963031423,0.0,0.025878003696857672
0.37000000000000016,D,0.9757575757575757,0.0,0.024242424242424242
0.37000000000000016,E,0.9858156028368794,0.0,0.014184397163120567
0.37000000000000016,F,0.946236559139785,0.0,0.053763440860215055
0.37000000000000016,G,0.9903536977491961,0.0,0.00964630225080386
0.37000000000000016,H,0.9965635738831615,0.0,0.003436426116838488
0.37000000000000016,I,1.0,0.0,0.0
0.37000000000000016,J,0.9834710743801653,0.0,0.01652892561983471
0.37000000000000016,K,0.9770114942528736,0.0,0.022988505747126436
0.37000000000000016,L,0.9880597014925373,0.0,0.011940298507462687
0.37000000000000016,M,0.9823182711198428,0.0,0.01768172888015717
0.37000000000000016,N,0.9635416666666666,0.0,0.036458333333333336
0.37000000000000016,O,1.0,0.0,0.0
0.37000000000000016,P,0.983739837398374,0.0,0.016260162601626018
0.37000000000000016,Q,1.0,0.0,0.0
0.37000000000000016,R,0.9885844748858448,0.0,0.01141552511415525
0.37000000000000016,S,0.9607843137254902,0.0,0.0392156862745098
0.37000000000000016,T,0.9887640449438202,0.0,0.011235955056179775
0.37000000000000016,U,1.0,0.0,0.0
0.37000000000000016,V,0.9939393939393939,0.0,0.006060606060606061
0.37000000000000016,W,1.0,0.0,0.0
0.37000000000000016,X,1.0,0.0,0.0
0.37000000000000016,Y,0.9807692307692307,0.0,0.019230769230769232
